payment_id,order_id,payment_method,payment_date,amount
13505,13505,Mobile Money,2022-06-16,134.23
13506,13506,Mobile Money,2023-01-21,1737.28
13507,13507,Debit Card,2022-07-08,2011.0
13508,13508,Bank Transfer,2024-02-12,1330.02
13509,13509,PayPal,2024-01-03,330.25
13510,13510,Credit Card,2022-08-08,344.36
13511,13511,Debit Card,2023-03-23,1141.48
13512,13512,Debit Card,2023-12-24,255.9
13513,13513,PayPal,2022-07-06,410.77
13514,13514,PayPal,2022-09-14,2322.23
13515,13515,Credit Card,2023-08-23,226.24
13516,13516,Debit Card,2022-08-17,1200.82
13517,13517,PayPal,2022-11-02,487.62
13518,13518,Bank Transfer,2024-07-28,208.02
13519,13519,Debit Card,2023-04-30,70.53
13520,13520,Bank Transfer,2023-04-15,502.28
13521,13521,PayPal,2023-09-25,666.16
13522,13522,PayPal,2024-03-31,1270.35
13523,13523,Bank Transfer,2024-05-31,922.71
13524,13524,Bank Transfer,2022-10-18,326.03
13525,13525,Mobile Money,2022-07-17,1302.68
13526,13526,Credit Card,2024-01-13,250.77
13527,13527,Debit Card,2023-06-19,324.71
13528,13528,Bank Transfer,2023-08-06,1046.99
13529,13529,Mobile Money,2024-02-21,30.71
13530,13530,Mobile Money,2023-12-24,1751.94
13531,13531,Credit Card,2023-07-31,739.8
13532,13532,PayPal,2023-05-17,641.05
13533,13533,PayPal,2022-08-06,2465.6
13534,13534,Credit Card,2024-04-03,1281.29
13535,13535,Mobile Money,2024-03-05,1074.99
13536,13536,Bank Transfer,2023-03-01,1280.34
13537,13537,Bank Transfer,2024-03-13,838.47
13538,13538,Mobile Money,2023-12-27,94.98
13539,13539,Bank Transfer,2024-06-09,816.0
13540,13540,Bank Transfer,2024-08-04,83.45
13541,13541,Credit Card,2023-07-03,1931.41
13542,13542,Mobile Money,2023-03-28,1059.49
13543,13543,Bank Transfer,2023-08-13,1245.27
13544,13544,Mobile Money,2023-02-17,292.81
13545,13545,PayPal,2023-01-07,278.6
13546,13546,PayPal,2023-07-17,1017.68
13547,13547,Credit Card,2023-07-05,2044.78
13548,13548,PayPal,2024-07-20,381.09
13549,13549,PayPal,2023-03-03,1347.67
13550,13550,Debit Card,2022-12-28,1144.56
13551,13551,Credit Card,2022-08-07,189.58
13552,13552,PayPal,2022-06-13,401.24
13553,13553,Credit Card,2023-01-31,701.15
13554,13554,Credit Card,2024-01-29,1095.0
13555,13555,PayPal,2022-10-02,487.59
13556,13556,Debit Card,2023-11-01,1215.1
13557,13557,Mobile Money,2023-07-30,1695.04
13558,13558,Debit Card,2024-02-14,572.66
13559,13559,Bank Transfer,2024-02-15,2496.46
13560,13560,Credit Card,2023-06-20,20.22
13561,13561,PayPal,2023-04-25,1889.74
13562,13562,Credit Card,2022-07-15,530.61
13563,13563,Bank Transfer,2022-07-11,694.53
13564,13564,Mobile Money,2023-01-24,785.09
13565,13565,Bank Transfer,2023-07-03,734.87
13566,13566,Mobile Money,2023-08-31,2360.65
13567,13567,Mobile Money,2023-04-22,818.84
13568,13568,Credit Card,2022-07-07,1722.42
13569,13569,Mobile Money,2024-06-01,711.07
13570,13570,PayPal,2024-03-04,306.94
13571,13571,Mobile Money,2024-06-23,929.05
13572,13572,PayPal,2024-06-07,861.67
13573,13573,Debit Card,2023-01-04,2097.2
13574,13574,Debit Card,2022-09-16,447.92
13575,13575,Mobile Money,2024-01-06,336.62
13576,13576,Credit Card,2023-06-11,1126.75
13577,13577,PayPal,2023-10-15,487.11
13578,13578,PayPal,2022-06-13,930.7
13579,13579,Bank Transfer,2023-04-15,1835.03
13580,13580,PayPal,2022-12-15,363.43
13581,13581,PayPal,2022-07-26,250.25
13582,13582,Bank Transfer,2022-10-05,1230.0
13583,13583,PayPal,2023-03-05,1776.35
13584,13584,PayPal,2024-08-04,56.78
13585,13585,Mobile Money,2024-02-28,37.48
13586,13586,Debit Card,2022-10-14,915.27
13587,13587,Credit Card,2024-03-05,1617.87
13588,13588,Debit Card,2022-12-06,1342.17
13589,13589,Credit Card,2024-05-17,446.78
13590,13590,Mobile Money,2023-01-01,968.64
13591,13591,Credit Card,2023-10-31,833.41
13592,13592,PayPal,2024-04-16,615.98
13593,13593,Mobile Money,2024-03-01,263.55
13594,13594,Mobile Money,2024-08-26,1868.22
13595,13595,PayPal,2024-06-28,422.05
13596,13596,Bank Transfer,2024-07-27,370.55
13597,13597,Mobile Money,2023-03-18,1164.39
13598,13598,Credit Card,2022-12-11,2152.69
13599,13599,Mobile Money,2022-10-22,907.8
13600,13600,Mobile Money,2024-05-12,997.29
13601,13601,Mobile Money,2023-08-22,28.77
13602,13602,Bank Transfer,2023-05-03,205.2
13603,13603,PayPal,2023-10-09,1315.27
13604,13604,Debit Card,2024-05-21,215.91
13605,13605,Bank Transfer,2024-01-22,243.03
13606,13606,Mobile Money,2024-01-03,554.7
13607,13607,Bank Transfer,2023-07-10,958.8
13608,13608,Mobile Money,2024-05-28,1207.88
13609,13609,Mobile Money,2023-05-19,2447.12
13610,13610,Debit Card,2022-10-07,73.92
13611,13611,Debit Card,2024-08-19,1243.02
13612,13612,PayPal,2024-06-02,2113.61
13613,13613,Debit Card,2024-04-11,822.09
13614,13614,Debit Card,2024-03-11,726.3
13615,13615,Credit Card,2023-10-19,516.93
13616,13616,Debit Card,2022-12-13,1852.88
13617,13617,Credit Card,2022-09-06,1466.3
13618,13618,PayPal,2024-08-08,1350.2
13619,13619,Bank Transfer,2023-09-18,951.98
13620,13620,Debit Card,2023-02-13,824.62
13621,13621,PayPal,2022-11-21,55.04
13622,13622,Debit Card,2024-04-14,1224.91
13623,13623,PayPal,2024-02-11,696.97
13624,13624,Mobile Money,2024-01-03,898.56
13625,13625,Mobile Money,2024-03-08,1303.54
13626,13626,Debit Card,2024-01-05,392.64
13627,13627,Mobile Money,2023-11-08,2325.81
13628,13628,Mobile Money,2022-11-11,127.36
13629,13629,Credit Card,2024-01-09,1195.12
13630,13630,Credit Card,2024-02-14,1508.26
13631,13631,Mobile Money,2024-03-28,1146.5
13632,13632,Mobile Money,2023-04-04,780.23
13633,13633,PayPal,2022-08-07,515.25
13634,13634,Credit Card,2023-10-03,816.47
13635,13635,Mobile Money,2023-03-15,1461.51
13636,13636,Credit Card,2022-09-27,858.77
13637,13637,Bank Transfer,2024-03-08,26.66
13638,13638,Credit Card,2024-04-25,193.29
13639,13639,Credit Card,2023-08-08,287.35
13640,13640,Bank Transfer,2024-08-17,1063.2
13641,13641,PayPal,2023-07-05,2358.15
13642,13642,PayPal,2024-01-15,1421.82
13643,13643,Bank Transfer,2023-04-29,1466.59
13644,13644,Debit Card,2023-07-10,1343.2
13645,13645,Credit Card,2022-09-03,1025.45
13646,13646,Debit Card,2023-11-26,877.95
13647,13647,Debit Card,2022-09-06,105.59
13648,13648,Credit Card,2024-01-03,903.33
13649,13649,Bank Transfer,2023-06-01,163.23
13650,13650,Credit Card,2023-02-03,1213.33
13651,13651,Bank Transfer,2022-07-13,1198.48
13652,13652,Credit Card,2024-07-26,430.19
13653,13653,Bank Transfer,2022-09-22,889.9
13654,13654,Bank Transfer,2023-06-06,1391.98
13655,13655,Credit Card,2023-12-22,274.55
13656,13656,Bank Transfer,2022-11-26,268.74
13657,13657,Bank Transfer,2023-03-27,73.98
13658,13658,Mobile Money,2023-06-02,491.62
13659,13659,Debit Card,2022-06-25,747.23
13660,13660,Debit Card,2022-06-04,94.38
13661,13661,Mobile Money,2024-08-07,472.46
13662,13662,PayPal,2023-09-15,1630.73
13663,13663,Credit Card,2023-04-29,1979.6
13664,13664,Bank Transfer,2023-11-25,462.99
13665,13665,Credit Card,2023-09-09,1837.93
13666,13666,Bank Transfer,2024-04-30,2431.78
13667,13667,Credit Card,2022-12-06,545.91
13668,13668,Bank Transfer,2023-03-31,485.85
13669,13669,Mobile Money,2024-07-01,1038.69
13670,13670,Debit Card,2024-08-03,1316.29
13671,13671,Bank Transfer,2023-04-12,1331.74
13672,13672,Debit Card,2023-10-27,537.52
13673,13673,Mobile Money,2022-07-02,453.82
13674,13674,PayPal,2024-07-18,1390.35
13675,13675,PayPal,2022-11-19,59.92
13676,13676,Debit Card,2024-02-19,1261.48
13677,13677,Bank Transfer,2024-04-08,144.04
13678,13678,Credit Card,2022-06-08,1087.97
13679,13679,Mobile Money,2022-11-30,69.29
13680,13680,Debit Card,2022-08-14,100.66
13681,13681,Credit Card,2022-11-24,444.24
13682,13682,Debit Card,2024-08-20,253.18
13683,13683,PayPal,2023-04-06,662.8
13684,13684,PayPal,2022-12-09,2148.12
13685,13685,Bank Transfer,2024-06-20,2593.52
13686,13686,Debit Card,2022-06-08,442.03
13687,13687,Debit Card,2024-04-03,57.29
13688,13688,Credit Card,2023-11-19,1469.35
13689,13689,Bank Transfer,2022-10-25,185.25
13690,13690,Debit Card,2023-10-25,589.7
13691,13691,Debit Card,2024-05-22,1778.79
13692,13692,Credit Card,2023-10-09,1643.12
13693,13693,PayPal,2022-08-25,399.34
13694,13694,Debit Card,2023-03-29,93.21
13695,13695,PayPal,2024-04-04,550.25
13696,13696,Debit Card,2023-12-16,1644.38
13697,13697,Bank Transfer,2023-02-28,28.08
13698,13698,Debit Card,2024-06-22,78.27
13699,13699,Bank Transfer,2024-05-14,721.81
13700,13700,Mobile Money,2024-02-23,844.5
13701,13701,PayPal,2023-12-23,1627.94
13702,13702,Mobile Money,2023-08-13,2026.1
13703,13703,PayPal,2022-11-18,151.35
13704,13704,Credit Card,2023-11-10,900.53
13705,13705,Debit Card,2023-11-07,307.98
13706,13706,Debit Card,2024-04-17,427.06
13707,13707,Bank Transfer,2023-12-26,1311.14
13708,13708,Debit Card,2023-03-20,487.98
13709,13709,Debit Card,2023-10-12,1016.63
13710,13710,Debit Card,2023-12-26,2422.25
13711,13711,Bank Transfer,2024-05-13,68.57
13712,13712,Mobile Money,2023-03-31,2432.28
13713,13713,Mobile Money,2023-11-09,285.35
13714,13714,Debit Card,2023-08-11,1384.79
13715,13715,Debit Card,2024-09-08,265.5
13716,13716,Debit Card,2022-10-21,1859.19
13717,13717,Mobile Money,2022-09-10,2415.69
13718,13718,Bank Transfer,2023-04-10,63.28
13719,13719,Credit Card,2023-07-12,103.57
13720,13720,PayPal,2022-12-24,1409.8
13721,13721,Credit Card,2023-01-16,320.59
13722,13722,Credit Card,2023-03-18,655.53
13723,13723,Credit Card,2024-07-15,179.86
13724,13724,Credit Card,2023-05-15,233.17
13725,13725,Mobile Money,2023-07-13,160.72
13726,13726,Debit Card,2023-03-20,362.93
13727,13727,PayPal,2023-04-15,306.62
13728,13728,Debit Card,2022-08-31,1695.15
13729,13729,Bank Transfer,2023-10-03,276.03
13730,13730,Credit Card,2022-10-05,305.26
13731,13731,Bank Transfer,2023-10-24,177.18
13732,13732,Credit Card,2023-08-26,180.16
13733,13733,Bank Transfer,2022-10-23,108.27
13734,13734,Mobile Money,2024-07-31,793.6
13735,13735,Bank Transfer,2022-09-01,1694.64
13736,13736,Debit Card,2022-07-23,1594.61
13737,13737,Mobile Money,2024-02-09,132.46
13738,13738,Bank Transfer,2024-09-11,1005.6
13739,13739,Bank Transfer,2023-02-08,1282.92
13740,13740,Credit Card,2023-11-07,1341.03
13741,13741,Bank Transfer,2023-05-04,2416.0
13742,13742,PayPal,2023-05-14,1451.99
13743,13743,PayPal,2024-07-15,1789.55
13744,13744,Debit Card,2023-09-12,331.15
13745,13745,Credit Card,2022-12-28,271.19
13746,13746,Debit Card,2022-07-30,696.5
13747,13747,Credit Card,2023-07-23,269.86
13748,13748,Mobile Money,2023-10-06,1111.64
13749,13749,Mobile Money,2024-07-26,303.16
13750,13750,Mobile Money,2024-08-10,234.11
13751,13751,PayPal,2022-12-12,431.9
13752,13752,Mobile Money,2022-10-06,1055.28
13753,13753,Bank Transfer,2022-09-26,1497.8
13754,13754,PayPal,2023-12-04,779.86
13755,13755,Mobile Money,2023-07-05,571.35
13756,13756,Mobile Money,2022-08-12,2437.11
13757,13757,PayPal,2024-03-01,1104.62
13758,13758,Credit Card,2024-04-21,127.48
13759,13759,Credit Card,2022-08-10,188.17
13760,13760,Mobile Money,2023-11-28,883.46
13761,13761,Bank Transfer,2023-12-11,573.36
13762,13762,Credit Card,2023-06-12,1184.53
13763,13763,Bank Transfer,2022-07-05,1361.39
13764,13764,Bank Transfer,2023-10-23,1620.38
13765,13765,PayPal,2023-11-04,2009.49
13766,13766,Mobile Money,2023-03-18,836.15
13767,13767,PayPal,2023-08-29,432.1
13768,13768,Debit Card,2023-09-23,1430.43
13769,13769,Debit Card,2022-11-13,949.78
13770,13770,Bank Transfer,2023-08-07,887.78
13771,13771,Credit Card,2023-08-13,1441.79
13772,13772,PayPal,2024-03-07,1178.38
13773,13773,Debit Card,2023-11-24,713.79
13774,13774,Bank Transfer,2024-05-25,121.68
13775,13775,Debit Card,2023-04-01,327.03
13776,13776,Credit Card,2023-01-29,167.74
13777,13777,Bank Transfer,2024-01-30,2103.07
13778,13778,Debit Card,2023-09-07,1909.37
13779,13779,PayPal,2022-11-29,1409.44
13780,13780,PayPal,2024-09-09,126.73
13781,13781,Mobile Money,2023-12-17,519.07
13782,13782,Bank Transfer,2023-01-19,1516.17
13783,13783,Bank Transfer,2023-07-03,681.6
13784,13784,Debit Card,2023-08-06,278.23
13785,13785,Mobile Money,2022-12-13,98.26
13786,13786,Mobile Money,2023-05-31,15.09
13787,13787,Bank Transfer,2022-06-16,77.31
13788,13788,PayPal,2022-07-19,406.01
13789,13789,Bank Transfer,2022-08-10,552.76
13790,13790,PayPal,2023-07-11,465.22
13791,13791,PayPal,2024-06-17,1477.99
13792,13792,Bank Transfer,2022-09-27,103.0
13793,13793,Bank Transfer,2023-07-29,508.39
13794,13794,Mobile Money,2024-07-26,844.56
13795,13795,Debit Card,2022-08-03,359.77
13796,13796,Debit Card,2023-03-12,372.51
13797,13797,Debit Card,2024-03-01,217.41
13798,13798,Credit Card,2022-10-22,37.59
13799,13799,Debit Card,2024-05-12,1197.15
13800,13800,Credit Card,2022-07-14,298.93
13801,13801,Mobile Money,2022-12-22,834.87
13802,13802,Debit Card,2022-11-11,977.06
13803,13803,Mobile Money,2022-12-20,332.06
13804,13804,Bank Transfer,2023-12-08,354.5
13805,13805,Mobile Money,2024-06-03,1108.98
13806,13806,Credit Card,2023-04-26,1756.05
13807,13807,PayPal,2023-01-29,1542.41
13808,13808,Credit Card,2022-12-21,303.1
13809,13809,PayPal,2023-12-07,1363.54
13810,13810,Mobile Money,2024-07-23,267.31
13811,13811,Mobile Money,2022-08-17,2002.36
13812,13812,PayPal,2023-12-08,1019.01
13813,13813,Mobile Money,2023-09-20,367.99
13814,13814,PayPal,2024-03-16,276.26
13815,13815,Credit Card,2023-02-16,415.79
13816,13816,Bank Transfer,2024-08-23,479.25
13817,13817,PayPal,2023-10-15,1425.56
13818,13818,Credit Card,2022-11-16,897.34
13819,13819,Debit Card,2024-03-14,774.62
13820,13820,PayPal,2024-07-19,627.9
13821,13821,Debit Card,2022-07-28,700.11
13822,13822,Debit Card,2024-04-10,138.06
13823,13823,Debit Card,2022-08-05,485.75
13824,13824,Credit Card,2022-11-19,396.1
13825,13825,Credit Card,2024-02-28,1023.45
13826,13826,Mobile Money,2024-02-26,1977.73
13827,13827,Debit Card,2023-12-03,1100.85
13828,13828,Debit Card,2023-05-26,333.91
13829,13829,PayPal,2023-04-24,110.62
13830,13830,Debit Card,2024-03-11,895.62
13831,13831,PayPal,2023-01-28,1400.82
13832,13832,Debit Card,2024-08-08,297.68
13833,13833,Credit Card,2023-12-13,519.23
13834,13834,Bank Transfer,2024-02-29,651.98
13835,13835,Mobile Money,2022-08-11,1037.35
13836,13836,Credit Card,2023-01-16,425.58
13837,13837,PayPal,2023-03-01,134.29
13838,13838,Bank Transfer,2022-10-09,55.85
13839,13839,Debit Card,2023-08-10,1815.26
13840,13840,Bank Transfer,2023-12-08,1096.37
13841,13841,Mobile Money,2023-07-02,1882.03
13842,13842,PayPal,2023-07-16,271.22
13843,13843,Bank Transfer,2022-09-22,1908.92
13844,13844,Credit Card,2024-08-02,444.14
13845,13845,Bank Transfer,2022-11-14,1284.27
13846,13846,PayPal,2022-06-04,344.52
13847,13847,Debit Card,2023-09-23,1438.81
13848,13848,Mobile Money,2022-09-01,31.56
13849,13849,Debit Card,2022-08-16,144.12
13850,13850,Debit Card,2024-09-03,994.24
13851,13851,Credit Card,2023-10-10,1302.62
13852,13852,Credit Card,2024-06-14,412.93
13853,13853,Debit Card,2023-10-26,2716.2
13854,13854,PayPal,2024-07-05,1008.36
13855,13855,Debit Card,2023-03-12,1541.42
13856,13856,Credit Card,2022-06-16,296.34
13857,13857,Credit Card,2024-04-18,1360.98
13858,13858,Credit Card,2023-01-14,377.35
13859,13859,PayPal,2024-06-25,368.94
13860,13860,Credit Card,2023-07-18,128.97
13861,13861,Mobile Money,2022-11-11,211.58
13862,13862,Credit Card,2024-06-20,1754.99
13863,13863,Debit Card,2023-04-05,320.46
13864,13864,PayPal,2022-07-17,927.72
13865,13865,PayPal,2024-03-21,979.78
13866,13866,Bank Transfer,2022-06-04,204.42
13867,13867,Debit Card,2023-05-08,1226.56
13868,13868,Debit Card,2023-01-11,451.28
13869,13869,PayPal,2022-07-08,1521.73
13870,13870,Debit Card,2022-10-17,66.3
13871,13871,Debit Card,2023-08-05,1355.99
13872,13872,Credit Card,2023-11-25,281.48
13873,13873,Bank Transfer,2024-07-03,386.16
13874,13874,Debit Card,2022-06-29,300.36
13875,13875,Debit Card,2024-01-04,80.16
13876,13876,Credit Card,2022-10-13,1027.81
13877,13877,Bank Transfer,2022-06-21,1429.28
13878,13878,Debit Card,2023-07-02,1328.54
13879,13879,Debit Card,2023-04-06,456.1
13880,13880,Bank Transfer,2024-02-23,617.26
13881,13881,Mobile Money,2024-05-20,152.71
13882,13882,Credit Card,2023-02-10,367.4
13883,13883,Debit Card,2022-11-09,1399.52
13884,13884,Bank Transfer,2022-06-16,93.92
13885,13885,Debit Card,2023-05-05,114.53
13886,13886,Bank Transfer,2024-07-21,1812.94
13887,13887,PayPal,2023-01-16,35.65
13888,13888,Bank Transfer,2023-10-02,1125.74
13889,13889,Debit Card,2022-12-30,478.6
13890,13890,Debit Card,2022-07-25,793.09
13891,13891,Bank Transfer,2024-04-03,648.18
13892,13892,PayPal,2022-10-26,53.51
13893,13893,Mobile Money,2024-05-27,1367.25
13894,13894,Bank Transfer,2023-02-03,332.81
13895,13895,Debit Card,2024-04-15,765.65
13896,13896,Bank Transfer,2023-03-02,46.85
13897,13897,Debit Card,2022-11-10,1215.18
13898,13898,Mobile Money,2023-03-24,176.91
13899,13899,PayPal,2022-07-19,300.29
13900,13900,Debit Card,2023-02-16,971.23
13901,13901,PayPal,2024-05-08,783.6
13902,13902,Debit Card,2023-06-27,1554.44
13903,13903,PayPal,2022-12-14,1066.26
13904,13904,Mobile Money,2022-07-07,1199.16
13905,13905,Debit Card,2024-07-11,264.94
13906,13906,Credit Card,2024-03-28,75.19
13907,13907,Bank Transfer,2023-07-05,318.44
13908,13908,Mobile Money,2022-06-08,1957.91
13909,13909,Bank Transfer,2024-08-04,678.61
13910,13910,Debit Card,2023-12-13,562.24
13911,13911,Debit Card,2022-07-13,384.02
13912,13912,Mobile Money,2024-04-06,388.75
13913,13913,PayPal,2022-12-30,420.64
13914,13914,PayPal,2022-10-19,1700.05
13915,13915,Credit Card,2022-09-16,185.75
13916,13916,PayPal,2023-04-03,1844.57
13917,13917,PayPal,2023-02-26,183.1
13918,13918,Mobile Money,2023-02-27,2158.93
13919,13919,PayPal,2022-12-26,807.61
13920,13920,PayPal,2022-07-14,1401.12
13921,13921,Bank Transfer,2024-08-25,105.87
13922,13922,Debit Card,2022-08-06,834.9
13923,13923,Mobile Money,2023-12-28,725.52
13924,13924,Debit Card,2022-12-22,891.01
13925,13925,Mobile Money,2022-10-16,684.22
13926,13926,Mobile Money,2023-01-03,791.43
13927,13927,PayPal,2024-06-20,888.54
13928,13928,Debit Card,2022-12-31,287.05
13929,13929,Bank Transfer,2023-06-17,329.02
13930,13930,Credit Card,2024-07-13,2127.44
13931,13931,PayPal,2023-06-13,171.44
13932,13932,Debit Card,2023-11-06,1311.68
13933,13933,PayPal,2022-12-22,969.81
13934,13934,PayPal,2022-10-01,264.48
13935,13935,Mobile Money,2023-07-29,1137.92
13936,13936,Credit Card,2023-01-19,2584.68
13937,13937,PayPal,2023-10-16,197.47
13938,13938,Credit Card,2022-08-28,904.17
13939,13939,Mobile Money,2023-06-17,373.29
13940,13940,Debit Card,2023-12-04,768.8
13941,13941,Credit Card,2023-01-27,977.44
13942,13942,Bank Transfer,2023-03-13,976.56
13943,13943,Bank Transfer,2022-06-08,1021.98
13944,13944,Credit Card,2024-02-21,650.32
13945,13945,Bank Transfer,2024-09-12,1339.88
13946,13946,PayPal,2023-05-09,468.89
13947,13947,Mobile Money,2022-10-25,1814.79
13948,13948,Mobile Money,2024-07-07,1311.06
13949,13949,Credit Card,2023-02-18,446.97
13950,13950,Debit Card,2023-09-16,438.48
13951,13951,Mobile Money,2023-09-30,323.59
13952,13952,Debit Card,2023-08-03,972.05
13953,13953,PayPal,2023-10-16,1012.35
13954,13954,Mobile Money,2024-09-10,464.55
13955,13955,Mobile Money,2023-08-08,382.13
13956,13956,Bank Transfer,2023-02-05,517.32
13957,13957,Mobile Money,2022-11-01,1169.36
13958,13958,PayPal,2022-12-15,1595.71
13959,13959,PayPal,2022-06-27,579.59
13960,13960,PayPal,2023-06-23,857.36
13961,13961,PayPal,2022-12-31,997.93
13962,13962,Credit Card,2023-03-19,472.93
13963,13963,Bank Transfer,2024-07-14,305.51
13964,13964,Mobile Money,2024-06-22,80.38
13965,13965,Debit Card,2022-12-04,207.71
13966,13966,Bank Transfer,2024-01-31,613.01
13967,13967,Credit Card,2023-09-15,1531.88
13968,13968,Debit Card,2024-06-14,762.34
13969,13969,Debit Card,2022-08-07,938.52
13970,13970,Bank Transfer,2024-05-24,451.43
13971,13971,Mobile Money,2024-09-11,312.52
13972,13972,PayPal,2022-07-06,181.71
13973,13973,Credit Card,2024-09-07,251.09
13974,13974,Bank Transfer,2022-09-11,792.58
13975,13975,Debit Card,2023-06-02,309.49
13976,13976,Bank Transfer,2023-01-24,935.23
13977,13977,Bank Transfer,2023-04-21,847.45
13978,13978,Mobile Money,2023-03-04,503.3
13979,13979,PayPal,2022-11-09,38.51
13980,13980,Mobile Money,2024-02-10,109.78
13981,13981,Credit Card,2024-02-23,1493.68
13982,13982,Debit Card,2022-10-13,168.1
13983,13983,Mobile Money,2023-11-02,214.5
13984,13984,Mobile Money,2023-11-27,2170.19
13985,13985,Mobile Money,2024-07-25,113.4
13986,13986,Mobile Money,2023-01-06,227.36
13987,13987,PayPal,2023-10-28,353.04
13988,13988,Credit Card,2023-03-26,21.54
13989,13989,Mobile Money,2024-06-20,513.27
13990,13990,Debit Card,2024-07-07,87.4
13991,13991,Debit Card,2024-05-02,343.91
13992,13992,Debit Card,2024-07-15,984.08
13993,13993,Bank Transfer,2023-05-05,675.97
13994,13994,Credit Card,2023-07-19,660.33
13995,13995,PayPal,2024-05-08,1598.34
13996,13996,Mobile Money,2022-12-02,582.43
13997,13997,Mobile Money,2024-05-05,299.6
13998,13998,Credit Card,2024-07-07,129.37
13999,13999,Mobile Money,2023-09-09,254.66
